solvent_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiophene,fr_urea
CCCCCCC(=O)O,11.181716860355253,11.181716860355253,2.183685279667422,-4.1293750000000005,0.5780646905302889,41.333333333333336,130.18699999999995,116.07499999999997,130.099379688,54,0.30283955652668276,-0.481230389785224,0.481230389785224,0.30283955652668276,1.7777777777777777,2.6666666666666665,3.3333333333333335,2.346208840790847,6.304135315050722,462.2364655261551,19.284457050376176,18.316496580927726,4.316496580927726,9.731380475434849,8.816496580927726,1.9082482904638631,0.9124574785652649,0.9124574785652649,0.3520620726159658,0.3520620726159658,0.1447810363079829,0.1447810363079829,-0.53,20372.131364586923,1.0253225880980366,5.603868808567606,7.470000000000003,75.64091682692559,5.1088081911072125,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,4.794537184071822,0.0,0.0,0.0,25.970666821283817,6.372924901329379,24.192786131542235,0.0,27.72320660539189,5.969305287951849,1.4311996572326342,0.0,0.0,38.716516623942574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.078113479059063,4.794537184071822,0.0,56.536377854155475,0.0,0.0,1.4311996572326342,37.3,44.68582191189442,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,19.251060887445494,101.19909497826907,0.0,11.181716860355253,3.264155683106576,0.0,-2.183685279667422,0.0,-20.088837986583528,-3.705777588813305,0.0,0.8571428571428571,9,1,2,0,0,0,0,0,0,2,1,2,6,0,0,0,0,2.0414,36.39479999999999,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1OCCO1,10.149861111111111,10.149861111111111,1.3240740740740746,-2.6765046296296298,0.395310501894485,46.333333333333336,88.06199999999997,84.02999999999999,88.016043988,34,0.5080088228937092,-0.43065700761960857,0.5080088228937092,0.43065700761960857,1.6666666666666667,2.1666666666666665,2.3333333333333335,1.7273594612765444,2.8807070265724377,158.5866297400412,7.99156383156272,6.724744871391589,2.7247448713915894,4.3509536313038994,3.270620726159658,1.2706207261596576,0.6582482904638631,0.6582482904638631,0.31039540594929915,0.31039540594929915,0.14583333333333337,0.14583333333333337,-0.73,107.09628659914576,1.1181675819156573,1.1614173210320275,0.42861205863724106,40.47179866282233,9.473725907600098,13.117970485832577,0.0,0.0,0.0,6.155365629538759,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,5.483034224680881,19.751297316352797,6.155365629538759,0.0,0.0,0.0,0.0,13.117970485832577,0.0,0.0,0.0,4.794537184071822,0.0,0.0,19.273336115371336,9.473725907600098,0.0,5.483034224680881,0.0,0.0,0.0,35.53,19.273336115371336,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,5.483034224680881,34.69388888888889,0.0,10.149861111111111,0.0,0.0,0.0,0.0,-1.3240740740740746,-5.3530092592592595,0.0,0.6666666666666666,6,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,0.1532,17.299999999999997,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1ccccc1,11.784265400604685,11.784265400604685,0.7357577869110605,-3.3541861536281194,0.601336802799046,24.727272727272727,150.17700000000008,140.09699999999998,150.06807956,58,0.33760712680806904,-0.4623913259160252,0.4623913259160252,0.33760712680806904,1.7272727272727273,2.4545454545454546,3.090909090909091,2.3188427659788693,3.3386104199085196,562.166771161706,16.74855866551393,15.316496580927726,5.316496580927726,9.309236629528227,7.612372435695795,2.6123724356957947,1.4915816237971964,1.4915816237971964,0.847852884514564,0.847852884514564,0.44944196041127343,0.44944196041127343,-1.31,16927.552191645747,1.8874345369994687,3.7604813030666033,2.075224641853074,79.85100179391551,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.127256122989884,18.93672953262227,4.1122756685106605,21.71774662780482,23.238985699574066,5.969305287951849,0.0,0.0,0.0,6.851892117295679,6.558985242916289,35.77554503001347,0.0,0.0,0.0,0.0,0.0,12.528290530868137,4.736862953800049,0.0,30.91746635476669,30.212093538316473,0.0,0.0,26.3,55.155727678177286,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,76.229353308453,0.0,11.784265400604685,0.0,-0.9221064814814814,-1.64525462962963,-4.1436527226631386,0.0,-6.635938208616783,0.0,0.2222222222222222,11,0,2,0,0,0,1,0,1,2,0,2,3,0,0,0,1,1.8633,42.39850000000003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)c1ccccc1C(=O)OC,11.909251228269085,11.909251228269085,0.9417356386999243,-3.2512477560468653,0.6648651607326014,21.428571428571427,194.18600000000006,184.10599999999997,194.0579088,74,0.3382301748364015,-0.4653986201728268,0.4653986201728268,0.3382301748364015,1.1428571428571428,1.5714285714285714,1.9285714285714286,2.3528291535522805,3.6147783644907605,631.5950935055315,19.0330157158901,16.632993161855453,6.6329931618554525,10.654371643918697,8.22474487139159,3.2247448713915894,2.029039102362461,2.029039102362461,1.2811436964131622,1.2811436964131622,0.7207482904638631,0.7207482904638631,-1.8399999999999999,56253.79223228148,3.084057396812157,4.411323399666699,1.90394030896116,95.49101123786278,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,12.08483741532659,12.08483741532659,0.0,38.910393462861386,32.770385837445936,11.938610575903699,0.0,0.0,0.0,0.0,14.075904917765177,35.29657781404717,0.0,0.0,0.0,0.0,0.0,26.014515493668878,9.473725907600098,0.0,34.423562913239834,24.16967483065318,0.0,0.0,52.60000000000001,61.311093307716035,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,13.7075855617022,79.30152234504914,0.0,23.81850245653817,0.0,-2.2659722222222216,-3.5009410430839014,-4.0172826908541195,0.0,0.0,-6.502495512093729,0.2,14,0,4,0,0,0,1,0,1,4,0,4,4,0,0,0,1,1.2597999999999998,49.12100000000002,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fc1ccc(F)cc1,12.65074074074074,12.65074074074074,0.9782407407407405,-1.3274074074074071,0.4832965029562796,16.25,114.09399999999997,110.06199999999998,114.028106568,42,0.12291479774159281,-0.20700888312331595,0.20700888312331595,0.12291479774159281,1.0,1.25,1.5,2.0815718239857546,3.6035674514745475,231.81286524684438,9.464101615137755,7.755928946018455,3.7559289460184546,5.464101615137755,3.8779644730092273,1.8779644730092273,1.1279644730092273,1.1279644730092273,0.5639822365046137,0.5639822365046137,0.2819911182523068,0.2819911182523068,-0.9200000000000002,416.3143647971509,2.1318708702055282,1.903089910535815,1.025681072793961,51.3823559260207,0.0,11.63444168209179,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,0.0,24.16967483065318,0.0,5.483034224680881,14.263864320030518,0.0,0.0,0.0,0.0,0.0,0.0,35.80411651274497,0.0,0.0,8.78083009534964,0.0,0.0,0.0,0.0,11.63444168209179,5.483034224680881,24.16967483065318,0.0,0.0,0.0,35.80411651274497,8.78083009534964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.483034224680881,52.567777777777785,0.0,0.0,0.0,0.0,-2.6548148148148143,-3.912962962962962,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1.9647999999999999,26.357999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCl,7.060763888888889,7.060763888888889,3.092361111111111,-3.3559027777777777,0.4574501894338695,46.2,92.56899999999996,83.497,92.039277968,32,0.04351924391734384,-0.12671715221213103,0.12671715221213103,0.04351924391734384,2.2,3.0,3.2,1.8096798835528565,5.300082077607573,185.83229392178728,12.0,11.377964473009227,3.1338934190276815,5.75,5.438982236504613,1.3169467095138407,0.3444911182523068,0.5334733547569204,0.1097455591261534,0.2042366773784602,0.0236227795630767,0.0708683386892301,0.29,334.79077845727846,0.551214069880611,4.29,4.289999999999999,50.782078099411386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,13.224817018625059,6.372924901329379,18.16893372890569,0.0,12.33682700553198,11.600939890232516,0.0,0.0,0.0,19.597741919954437,5.832106723373709,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.832106723373709,0.0,0.0,31.934568925486413,0.0,0.0,0.0,0.0,25.429848643328146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.937766895764494,62.1673688271605,4.983726851851851,0.0,0.0,0.0,-3.092361111111111,0.0,-6.668595679012346,-3.2790277777777783,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2.0253,25.62799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCBr,7.145833333333334,7.145833333333334,2.296666666666667,-3.270833333333333,0.5113821197020362,46.2,137.02000000000007,127.948,135.988762388,32,0.0386545709247684,-0.09280798507522109,0.09280798507522109,0.0386545709247684,2.2,3.0,3.2,1.8096798835528565,5.300082077607573,185.83229392178728,12.0,11.377964473009227,3.9639610121239315,5.75,5.438982236504613,1.7319805060619657,0.3444911182523068,0.7409902530309829,0.1097455591261534,0.30799512651549144,0.0236227795630767,0.1227475632577457,0.48,334.79077845727846,0.6052806663790296,4.480000000000002,4.480000000000002,54.34635947817108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.154760916574407,6.372924901329379,17.619019930996775,0.0,12.33682700553198,15.929943897949348,0.0,0.0,0.0,19.597741919954437,5.282192925464797,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.282192925464797,0.0,0.0,31.934568925486413,0.0,0.0,0.0,0.0,24.879934845419236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,12.33682700553198,62.862291666666664,2.296666666666667,0.0,-2.752083333333333,0.0,0.0,0.0,-6.432291666666666,-3.2245833333333334,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2.1814,28.701999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrCBr,6.4375,6.4375,1.375,-1.375,0.49009217871796995,20.666666666666668,173.835,171.819,171.852324264,20,0.05878888811867265,-0.08024865081729037,0.08024865081729037,0.05878888811867265,2.0,2.0,2.0,0.7219280948873623,3.0237157840738176,23.11941547876375,4.5,3.2559289460184546,4.427922024247863,2.0,1.3779644730092273,1.9639610121239313,0.07142857142857141,1.9285714285714282,0.0,0.0,0.0,0.0,0.96,3.6096404744368114,1.4103121748178982,2.9600000000000004,2.96,39.2842872394479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,0.0,0.0,6.932978061940657,2.7415171123404405,31.859887795898697,0.0,0.0,0.0,0.0,4.191460949600216,0.0,0.0,0.0,0.0,0.0,31.859887795898697,4.191460949600216,0.0,0.0,2.7415171123404405,0.0,0.0,0.0,0.0,4.191460949600216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,2.7415171123404405,11.5,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.7337,22.720999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrCCBr,6.744791666666667,6.744791666666667,1.9999999999999996,-2.0,0.5496400415990373,29.5,187.86200000000002,183.82999999999998,185.867974328,26,0.03952265037404174,-0.09190389857679508,0.09190389857679508,0.03952265037404174,1.5,1.75,1.75,1.253297578463043,4.020391543176799,67.01955000865388,7.0,5.755928946018455,4.927922024247863,3.25,2.6279644730092273,2.2139610121239315,0.1889822365046136,0.9819805060619656,0.035714285714285705,0.9642857142857141,0.0,0.0,0.96,21.30605883387173,1.2275690007828086,3.9600000000000004,2.9600000000000004,48.45917035418014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,0.0,16.04742007561047,0.0,5.483034224680881,31.859887795898697,0.0,0.0,0.0,0.0,10.564385850929593,0.0,0.0,0.0,0.0,0.0,31.859887795898697,10.564385850929593,0.0,0.0,5.483034224680881,0.0,0.0,0.0,0.0,10.564385850929593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.859887795898697,5.483034224680881,26.979166666666668,5.020833333333333,0.0,-3.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.7762,27.587999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrC(Br)Br,6.6875,6.6875,0.8125,-0.8125,0.5812778100557083,15.25,252.731,251.72299999999998,249.762836332,26,0.1242210391429418,-0.06371690512631244,0.1242210391429418,0.06371690512631244,1.5,1.5,1.5,0.7219280948873623,3.0237157840738176,22.364527976600282,4.5,2.6338934190276815,6.3918830363717944,2.0,1.0669467095138407,2.945941518185897,0.21428571428571425,5.785714285714285,0.0,0.0,0.0,0.0,1.44,3.6096404744368114,3.623823529411764,2.6652252252252246,9.876728395061724,51.74686434492145,0.0,2.6217617577693346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,0.0,0.0,1.3707585561702202,1.3707585561702202,47.78983169384804,0.0,0.0,0.0,2.6217617577693346,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,2.6217617577693346,0.0,0.0,1.3707585561702202,0.0,0.0,0.0,0.0,2.6217617577693346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78983169384804,1.3707585561702202,5.875,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.4547,30.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCI,7.185208333333334,7.185208333333334,1.0529416666666667,-3.2314583333333333,0.4555087439221296,46.2,184.02000000000007,174.94799999999998,183.974898288,32,0.03771924996523147,-0.08637609801942987,0.08637609801942987,0.03771924996523147,2.2,3.0,3.2,1.8096798835528565,5.300082077607573,185.83229392178728,12.0,11.377964473009227,4.535462764185549,5.75,5.438982236504613,2.0177313820927747,0.3444911182523068,0.8838656910463873,0.1097455591261534,0.3794328455231937,0.0236227795630767,0.15846642276159684,0.73,334.79077845727846,0.6800421456568756,4.730000000000001,4.730000000000002,59.740649993573356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.81568764569312,10.752580582027159,12.33682700553198,0.0,12.33682700553198,22.590870627068057,0.0,0.0,0.0,19.597741919954437,4.3796556806977796,0.0,0.0,0.0,0.0,0.0,22.590870627068057,4.3796556806977796,0.0,0.0,31.934568925486413,0.0,0.0,0.0,0.0,23.977397600652218,0.0,0.0,0.0,22.590870627068057,0.0,0.0,0.0,0.0,12.33682700553198,60.58935833333334,1.0529416666666667,0.0,0.0,0.0,0.0,0.0,-6.322916666666667,-3.1993833333333335,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2.2215,33.794999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(N)N,7.020833333333334,7.020833333333334,0.5,-3.083333333333334,0.3612875376364075,45.5,60.100000000000016,52.035999999999994,60.06874825599999,26,0.11989832938905674,-0.3163139343745811,0.3163139343745811,0.11989832938905674,2.5,3.25,3.25,1.8186449123139665,4.885267624227078,141.6270750562502,10.154700538379252,9.894427190999917,1.8944271909999157,5.136751345948129,4.48606797749979,0.6972135954999579,0.32360679774997897,0.32360679774997897,0.0,0.0,0.0,0.0,-0.08,190.9577157929665,0.28028928336620645,1.2624657534246575,253.91999999999993,37.25596506654744,11.439433951452546,5.6473683133128025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,10.254102919846872,1.3707585561702202,11.130402537993684,0.0,0.0,0.0,11.439433951452546,12.993719368631892,0.0,0.0,0.0,11.439433951452546,0.0,0.0,0.0,6.141827251336212,0.0,0.0,12.334926341976558,0.0,5.6473683133128025,0.0,52.04,24.433153320084436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.130402537993684,53.56249999999999,0.0,0.0,0.0,-1.0,0.0,0.0,-2.979166666666666,-3.083333333333334,0.0,1.0,4,4,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,-0.7502,17.836800000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(CNCc2ccccc2)cc1,8.15816090325019,8.15816090325019,0.41485638699924454,-3.3473574499244156,0.7941891118142108,26.6,197.28100000000012,182.16099999999997,197.12044948,76,0.12287204223048755,-0.30862091398417024,0.30862091398417024,0.12287204223048755,0.8666666666666667,1.2666666666666666,1.6666666666666667,2.6646047531213695,2.790008926217239,891.4645990577317,23.505553499465137,22.44721359549996,7.447213595499958,13.505553499465139,11.394427190999917,3.947213595499958,2.3354101966249687,2.3354101966249687,1.3354101966249687,1.3354101966249687,0.7515576474687264,0.7515576474687264,-1.5999999999999996,1446347.4599942793,2.383710490999121,5.322711058263973,3.222760476739716,111.90085787271775,5.309813353288376,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.42418707663295,11.126902983393991,18.47675359331277,13.7075855617022,20.60246186471128,0.0,0.0,5.309813353288376,0.0,12.99371936863189,0.0,71.55109006002695,0.0,5.309813353288376,0.0,0.0,0.0,0.0,12.99371936863189,0.0,30.317522769777067,60.42418707663295,1.4118420783282006,0.0,12.03,89.85462278194723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60246186471128,117.87259962995756,0.0,0.0,-0.41485638699924454,-2.056033740656756,0.0,-9.206994602452756,0.0,-6.69471489984883,0.0,0.14285714285714285,15,1,1,0,0,0,2,0,2,1,1,1,4,0,0,0,2,2.9764000000000017,63.42770000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCN(C)C,7.746874999999999,7.746874999999999,0.9525595238095237,-4.356250000000003,0.5139223466151637,54.111111111111114,129.24699999999993,110.09499999999998,129.151749608,56,0.04303291158398705,-0.3093999384362892,0.3093999384362892,0.04303291158398705,1.3333333333333333,2.2222222222222223,2.888888888888889,2.311338841381242,6.778021470801295,545.9533749302965,23.577350269189626,23.44721359549996,4.447213595499958,11.616025403784437,11.420820393249937,1.9208203932499368,0.9472135954999579,0.9472135954999579,0.3552050983124842,0.3552050983124842,0.1463525491562421,0.1463525491562421,-0.04,103270.6194329139,0.7810779349998681,6.08562814070352,7.9600000000000035,85.74811900199757,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.970666821283817,26.821438386209817,26.044412567234176,0.0,26.044412567234176,0.0,0.0,4.899909730850478,0.0,32.3435917226132,20.448513484880436,0.0,0.0,0.0,0.0,0.0,0.0,25.348423215730914,0.0,0.0,58.38800428984744,0.0,0.0,0.0,3.24,57.6920149383441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044412567234176,140.72690121882087,0.0,-0.9525595238095237,0.0,0.0,0.0,0.0,-17.017829506802727,-15.756512188208621,0.0,1.0,9,0,1,0,0,0,0,0,0,1,0,1,8,0,0,0,0,2.1283000000000003,42.69600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1ccccc1Cl,7.34712962962963,7.34712962962963,0.06962962962962971,-0.5010185185185183,0.5297860823199099,19.125,127.57399999999996,121.52599999999998,127.01887687199999,42,0.15626522459494832,-0.3975229646084394,0.3975229646084394,0.15626522459494832,1.625,2.375,3.125,2.112066060343762,3.596975831608289,350.06985808655077,11.04145188432738,9.825178068509185,4.58110701452764,6.374785217660715,4.807016225254508,2.29055350726382,1.1625890342545926,1.5405535072638197,0.6235522298637222,0.8970498918411873,0.29064725856364815,0.3851383768159549,-0.6900000000000002,971.5503877581306,1.6429334976328782,2.052669547891518,0.9279652875317153,61.62049630887491,5.719716975726273,0.0,2.8236841566564013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.685777305559107,12.08483741532659,0.0,16.193053813105767,8.306718381337282,17.28832616491608,0.0,0.0,0.0,0.0,5.719716975726273,29.192308144394506,0.0,5.719716975726273,5.687386274683562,0.0,11.600939890232516,0.0,0.0,0.0,5.483034224680881,24.16967483065318,7.846317470397728,0.0,26.02,24.16967483065318,0.0,16.429736564151163,0.0,0.0,0.0,0.0,0.0,0.0,19.907658271569797,43.02219135802469,5.57824074074074,0.0,-0.31851851851851776,-0.2797530864197524,0.0,-1.8910493827160484,0.0,0.0,0.0,0.0,8,2,1,0,0,0,1,0,1,1,1,2,1,0,0,0,1,1.9222,35.86440000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cc1ccncc1,7.275115740740741,7.275115740740741,0.5810185185185179,-2.6500925925925927,0.4719983679006756,24.857142857142858,93.12899999999996,86.073,93.057849224,36,0.0839880144475789,-0.2647166344741127,0.2647166344741127,0.0839880144475789,1.7142857142857142,2.4285714285714284,3.0,1.9849865953900585,3.5590304279313907,343.173261134311,11.093858127134677,10.447213595499958,3.447213595499958,6.247906125614376,5.197213595499958,1.6972135954999579,0.9604101966249684,0.9604101966249684,0.47360679774997894,0.47360679774997894,0.2269059480312316,0.2269059480312316,-0.8500000000000001,764.2198392251726,0.9432744437537047,1.7349674800723753,0.9995769964301435,52.850786716014795,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,24.500181024319264,16.458066090140182,5.483034224680881,9.59530989319154,0.0,0.0,4.9839785209472085,0.0,6.851892117295679,0.0,29.994079328653108,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,6.851892117295679,15.158761384888534,24.430627836956113,0.0,0.0,12.89,36.84597144594879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,9.59530989319154,49.942361111111104,0.0,3.255185185185185,0.0,-0.5810185185185179,0.0,-1.2111111111111108,-1.1719907407407404,-2.6500925925925927,0.0,0.16666666666666666,7,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1.39002,28.973999999999993,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
